Nonce,Roll,,Unhashed Server Seed:413ddb49e5892778443a2072bb7af6731cfc6004c213a6570fcfd142d223f030,Client Seed:thatseedfuckingsucked%$^@2123
154,93.95
155,65.09
156,73.81
157,96.62
158,47.05
159,33.73
160,14.91
161,65.45
162,44.93
163,82.2
164,31.91
165,73.41
166,51.7
167,52.61
168,10.53
169,5.3
170,54.26
171,68.76
172,91.87
173,53.15
174,45.77
175,82.74
176,63.05
177,12.93
178,16.1
179,25.6
180,53.96
181,86.96
182,31.11
183,50.13
184,17.44
185,86.52
186,60.88
187,43.43
188,65.96
189,40.61
190,77.45
191,97.76
192,12.61
193,50.57
194,69.11
195,65.38
196,96.37
197,75.14
198,80.51
199,45.22
200,58.8
201,74.42
202,44.18
203,37.95
204,65.7
205,18.17
206,37.93
207,96.12
208,76.43
209,77.43
210,46.09
211,34.31
212,31.75
213,49.82
214,91.68
215,57.44
216,81.67
217,56.53
218,7.28
219,34.41
220,32.69
221,70.52
222,3.35
223,49.01
224,11.03
225,10.52
226,5.34
227,49.19
228,78.35
229,39.38
230,16.82
231,17.57
232,21.14
233,12.14
234,58.57
235,24.12
236,53.38
237,93.95
238,18.17
239,87.57
240,40.88
241,54.01
242,94.49
243,53.61
244,0.45
245,12.38
246,95.03
247,70.88
248,74.82
249,75.21
250,73.04
251,56.05
252,80.4
253,79.72
254,66.31
255,10.16
256,36.84
257,54.38
258,2.48
259,42.06
260,77.06
261,6.58
262,40.67
263,21.33
264,93.12
265,58.81
266,33.92
267,64.46
268,93.12
269,70.81
270,41.3
271,3.55
272,42.88
273,20.55
274,53.81
275,14.83
276,57.83
277,9.86
278,16.36
279,12.82
280,57.86
281,93.39
282,52.83
283,11.76
284,0.95
285,24.75
286,39.27
287,83.97
288,60.32
289,34.6
290,30.68
291,90.16
292,42.5
293,0.1
294,12.65
295,88.98
296,44.94
297,26.56
298,37.71
299,64.7
300,74.45
301,6.43
302,13.12
303,97.52
304,67.59
305,43.89
306,65.2
307,95.97
308,87.44
309,71.18
310,55.28
311,70.33
312,78.53
313,58.21
314,47.51
315,12.39
316,2.89
317,36.83
318,50.45
319,87.4
320,54.66
321,18.91
322,56.97
323,85.39
324,39.29
325,47.9
326,12.85
327,30.39
328,97.52
329,50.83
330,81.64
331,32.93
332,47.64
333,31.06
334,95.35
335,16.57
336,98.56
337,34.92
338,78.97
339,52.99
340,0.99
341,58.63
342,85.19
343,78.85
344,10.44
345,93.66
346,90.72
347,43.61
348,65.95
349,18.91
350,79.39
351,22.71
352,67.24
353,23.73
354,7.91
355,49.15
356,24.08
357,37.16
358,0.57
359,83.07
360,25.65
361,54.85
362,12.8
363,54.32
364,26.23
365,32.39
366,25.02
367,89.45
368,76.87
369,52.63
370,53.77
371,47.7
372,3.93
373,78.67
374,31.23
375,27.12
376,25.05
377,82.74
378,89.67
379,40.23
380,33.15
381,65.47
382,98.01
383,35.34
384,85.84
385,84.22
386,31.74
387,79.6
388,27.48
389,64.61
390,7.76
391,66.79
392,80.81
393,15.85
394,86.62
395,26.97
396,15.42
397,32.37
398,38.82
399,84.99
400,61.03
401,92.8
402,34.47
403,14.71
404,49.43
405,45.96
406,41.97
407,61.75
408,80.62
409,19.91
410,87.4
411,6.56
412,93.8
413,90.51
414,29.0
415,93.03
416,54.88
417,97.6
418,34.51
419,10.66
420,8.18
421,93.77
422,67.56
423,79.83
424,72.29
425,2.27
426,10.21
427,27.48
428,73.1
429,43.84
430,80.49
431,76.46
432,4.57
433,9.24
434,49.25
435,60.11
436,91.92
437,65.78
438,94.96
439,58.9
440,84.32
441,76.56
442,61.55
443,22.5
444,57.95
445,59.78
446,94.59
447,84.71
448,35.21
449,97.41
450,17.18
451,41.72
452,59.24
453,14.81
454,20.82
455,57.91
456,10.8
457,19.14
458,50.38
459,3.36
460,89.51
461,27.53
462,59.57
463,2.41
464,59.55
465,17.81
466,8.68
467,66.91
468,31.32
469,95.31
470,79.12
471,96.6
472,82.37
473,2.43
474,26.17
475,72.11
476,37.73
477,96.75
478,95.55
479,70.92
480,41.93
481,74.9
482,55.46
483,8.7
484,81.43
485,4.74
486,51.29
487,22.4
488,92.77
489,33.14
490,61.83
491,17.87
492,86.59
493,33.13
494,23.63
495,15.66
496,39.38
497,63.49
498,98.89
499,58.13
500,67.46
501,27.46
502,91.59
503,61.94
504,61.19
505,61.63
506,23.93
507,69.19
508,3.3
509,62.91
510,6.87
511,77.5
512,21.5
513,77.92
514,58.74
515,56.22
516,41.73
517,79.51
518,22.19
519,10.84
520,24.71
521,52.97
522,67.44
523,48.34
524,82.52
525,72.4
526,79.99
527,74.81
528,74.84
529,5.6
530,96.44
531,27.88
532,67.37
533,33.75
534,43.06
535,18.03
536,9.92
537,0.0
538,23.45
539,50.9
540,64.58
541,75.72
542,88.92
543,76.34
544,13.77
545,25.36
546,31.47
547,45.53
548,33.25
549,40.64
550,54.46
551,87.54
552,69.76
553,5.83
554,52.83
555,80.25
556,41.4
557,70.69
558,21.72
559,9.13
560,31.16
561,24.62
562,10.67
563,47.47
564,5.3
565,81.02
566,97.38
567,34.08
568,54.83
569,15.68
570,42.2
571,69.93
572,40.7
573,5.29
574,86.98
575,32.25
576,62.35
577,55.13
578,37.62
579,9.06
580,11.44
581,44.71
582,87.98
583,2.29
584,38.76
585,15.21
586,0.93
587,54.48
588,87.54
589,8.63
590,93.77
591,82.3
592,31.88
593,73.04
594,50.18
595,72.22
596,3.02
597,48.73
598,98.43
599,80.44
600,64.7
601,94.83
602,79.48
603,76.07
604,62.83
605,17.48
606,0.09
607,25.8
608,83.75
609,10.7
610,16.86
611,41.06
612,57.54
613,77.26
614,66.82
615,27.84
616,70.73
617,80.48
618,82.59
619,73.01
620,77.82
621,14.57
622,16.12
623,44.66
624,25.72
625,15.08
626,42.52
627,0.69
628,13.16
629,24.29
630,12.77
631,92.16
632,72.33
633,76.06
634,20.5
635,60.35
636,35.81
637,76.77
638,61.26
639,51.47
640,98.54
641,19.39
642,48.52
643,21.79
644,20.91
645,0.66
646,38.42
647,23.62
648,6.24
649,33.6
650,13.19
651,46.95
652,0.39
653,21.37
654,27.42
655,92.29
656,31.65
657,24.73
658,24.47
659,18.24
660,47.89
661,0.79
662,33.39
663,25.89
664,49.62
665,22.22
666,69.04
667,54.98
668,9.61
669,79.9
670,9.11
671,41.53
672,77.44
673,53.36
674,39.59
675,16.08
676,90.98
677,99.64
678,47.98
679,66.07
680,32.31
681,41.14
682,52.38
683,96.61
684,97.32
685,78.22
686,49.51
687,43.47
688,22.69
689,86.9
690,8.39
691,18.07
692,7.14
693,49.51
694,41.91
695,10.75
696,4.09
697,77.79
698,4.18
699,14.07
700,16.56
701,29.28
702,20.19
703,80.2
704,98.87
705,64.75
706,66.99
707,27.45
708,14.04
709,18.95
710,95.76
711,96.62
712,0.05
713,58.69
714,47.03
715,65.46
716,11.62
717,68.42
718,84.68
719,83.88
720,57.3
721,19.5
722,47.91
723,88.02
724,83.92
725,72.71
726,88.31
727,74.62
728,8.44
729,69.13
730,89.38
731,78.98
732,40.46
733,74.57
734,50.72
735,95.73
736,75.44
737,96.64
738,62.15
739,91.94
740,7.32
741,97.84
742,49.55
743,19.37
744,40.18
745,70.79
746,37.68
747,55.97
748,36.61
749,59.61
750,1.34
751,77.68
752,87.38
753,32.35
754,13.72
755,75.12
756,40.43
757,19.83
758,78.0
759,94.34
760,95.24
761,46.46
762,59.31
763,18.5
764,75.23
765,8.93
766,85.23
767,52.35
768,20.04
769,8.53
770,86.18
771,24.78
772,45.72
773,27.11
774,28.01
775,31.72
776,49.97
777,64.36
778,46.2
779,77.37
780,50.45
781,39.33
782,36.53
783,46.69
784,43.06
785,10.85
786,95.89
787,9.53
788,91.24
789,4.6
790,94.1
791,32.46
792,75.01
793,14.97
794,77.89
795,24.4
796,84.56
797,84.23
798,81.27
799,47.77
800,84.6
801,69.79
802,41.8
803,50.55
804,67.12
805,47.15
806,57.93
807,43.96
808,23.07
809,47.57
810,22.11
811,44.3
812,27.71
813,64.65
814,64.57
815,31.89
816,78.06
817,4.51
818,68.49
819,95.66
820,84.99
821,16.32
822,45.62
823,94.06
824,8.21
825,35.05
826,22.05
827,27.77
828,37.27
829,0.21
830,91.89
831,69.9
832,77.54
833,9.47
834,16.84
835,2.56
836,47.74
837,3.19
838,60.04
839,80.91
840,25.27
841,82.81
842,53.84
843,19.54
844,53.35
845,1.71
846,47.52
847,57.77
848,57.01
849,27.78
850,48.72
851,12.27
852,6.13
853,31.76
854,7.78
855,40.93
856,80.25
857,11.05
858,78.11
859,7.0
860,0.45
861,3.92
862,54.58
863,37.67
864,87.33
865,45.29
866,45.33
867,31.0
868,25.44
869,9.55
870,16.94
871,8.68
872,12.48
873,6.81
874,3.51
875,6.08
876,40.24
877,69.48
878,27.21
879,98.02
880,48.06
881,10.61
882,65.84
883,78.85
884,16.38
885,40.62
886,93.98
887,36.68
888,14.96
889,21.69
890,80.56
891,13.74
892,88.83
893,39.32
894,4.4
895,65.21
896,91.35
897,57.89
898,82.54
899,32.35
900,25.25
901,83.23
902,96.08
903,7.77
904,52.28
905,63.57
906,2.57
907,26.71
908,65.83
909,70.05
910,35.12
911,16.81
912,37.39
913,44.29
914,50.1
915,7.8
916,17.79
917,21.6
918,32.21
919,45.38
920,57.62
921,64.72
922,34.18
923,74.12
924,64.24
925,87.34
926,78.1
927,16.26
928,39.12
929,71.1
930,41.15
931,66.17
932,72.7
933,80.41
934,20.49
935,44.7
936,11.97
937,33.26
938,14.87
939,95.83
940,22.36
941,18.18
942,37.51
943,19.09
944,12.54
945,37.26
946,3.05
947,30.12
948,4.94
949,43.31
950,87.77
951,10.4
952,20.4
953,67.37
954,2.13
955,9.45
956,11.79
957,15.51
958,40.02
959,96.84
960,71.71
961,26.86
962,52.19
963,36.43
964,46.19
965,40.9
966,37.59
967,55.37
968,16.65
969,36.13
970,56.11
971,4.59
972,93.62
973,78.44
974,46.85
975,5.46
976,56.21
977,35.94
978,24.47
979,96.46
980,2.71
981,4.75
982,76.33
983,9.67
984,19.57
985,16.8
986,69.83
987,55.26
988,76.73
989,71.08
990,21.58
991,31.09
992,85.85
993,50.35
994,10.83
995,80.91
996,36.03
997,20.88
998,73.37
999,79.56
1000,95.85
1001,56.51
1002,1.57
1003,37.1
1004,64.47
1005,2.41
1006,3.12
1007,94.13
1008,17.94
1009,74.86
1010,92.01
1011,99.17
1012,10.04
1013,65.11
1014,24.11
1015,26.67
1016,86.29
1017,19.73
1018,23.3
1019,62.32
1020,5.86
1021,61.09
1022,42.09
1023,16.77
1024,72.98
1025,24.83
1026,86.9
1027,73.95
1028,48.06
1029,84.78
1030,55.94
1031,86.73
1032,92.5
1033,75.15
1034,81.65
1035,59.36
1036,23.49
1037,82.42
1038,53.17
1039,88.99
1040,62.0
1041,15.45
1042,16.9
1043,52.09
1044,49.54
1045,63.11
1046,27.57
1047,53.09
1048,93.38
1049,10.99
1050,7.67
1051,31.35
1052,43.87
1053,83.65
1054,54.46
1055,51.8
1056,6.0
1057,9.39
1058,67.56
1059,40.11
1060,37.4
1061,51.37
1062,87.0
1063,91.54
1064,5.63
1065,67.63
1066,5.8
1067,27.94
1068,86.49
1069,75.7
1070,77.7
1071,83.3
1072,41.69
1073,43.99
1074,28.54
1075,95.19
1076,94.39
1077,81.29
1078,5.85
1079,99.99
1080,79.56
1081,48.94
1082,28.13
1083,51.02
1084,96.08
1085,98.04
1086,25.18
1087,1.27
1088,11.48
1089,45.28
1090,1.54
1091,1.33
1092,27.03
1093,56.31
1094,39.09
1095,65.74
1096,6.12
1097,2.53
1098,88.87
1099,12.53
1100,95.11
1101,47.82
1102,51.95
1103,72.58
1104,10.56
1105,24.09
1106,95.45
1107,28.18
1108,40.23
1109,49.59
1110,55.13
1111,24.24
1112,98.7
1113,81.6
1114,74.59
1115,65.23
1116,96.93
1117,81.93
1118,18.38
1119,57.77
1120,51.14
1121,28.14
1122,67.07
1123,93.03
1124,35.17
1125,71.66
1126,24.87
1127,70.43
1128,99.99
1129,42.55
1130,17.64
1131,0.31
1132,8.95
1133,53.9
1134,87.93
1135,69.69
1136,4.03
1137,5.18
1138,88.17
1139,74.56
1140,41.47
1141,74.1
1142,23.14
1143,37.22
1144,49.27
1145,59.19
1146,55.99
1147,71.06
1148,39.79
1149,44.62
1150,16.92
1151,54.71
1152,85.37
1153,39.05
1154,39.87
1155,78.15
1156,35.62
1157,46.79
1158,33.48
1159,5.91
1160,32.9
1161,45.72
1162,69.68
1163,4.28
1164,2.99
1165,0.24
1166,10.5
1167,87.54
1168,74.16
1169,13.45
1170,82.08
1171,17.79
1172,18.15
1173,71.54
1174,72.94
1175,10.71
1176,29.05
1177,55.63
1178,57.6
1179,43.49
1180,37.96
1181,8.54
1182,87.2
1183,41.5
1184,66.07
1185,32.69
1186,78.16
1187,69.18
1188,96.9
1189,0.35
1190,82.12
1191,63.66
1192,84.86
1193,11.46
1194,26.19
1195,24.82
1196,33.02
1197,49.98
1198,15.16
1199,13.47
1200,92.64
1201,27.93
1202,58.55
1203,4.97
1204,85.6
1205,55.64
1206,84.5
1207,93.53
1208,11.38
1209,13.75
1210,27.15
1211,30.45
1212,58.75
1213,18.37
1214,30.04
1215,74.43
1216,75.61
1217,42.42
1218,69.42
1219,6.29
1220,31.01
1221,12.85
1222,75.25
1223,67.34
1224,94.79
1225,42.77
1226,79.05
1227,58.07
1228,59.72
1229,84.09
1230,37.63
1231,36.76
1232,13.96
1233,41.31
1234,53.23
1235,79.57
1236,81.66
1237,81.27
1238,65.72
1239,80.3
1240,4.77
1241,18.39
1242,62.92
1243,3.12
1244,83.2
1245,99.66
1246,6.26
1247,14.02
1248,41.93
1249,41.46
1250,94.81
1251,4.89
1252,75.25
1253,75.09
1254,48.79
1255,90.39
1256,76.54
1257,85.34
1258,15.1
1259,94.68
1260,22.62
1261,34.18
1262,18.81
1263,94.71
1264,9.28
1265,81.62
1266,93.86
1267,67.18
1268,76.88
1269,94.18
1270,28.56
1271,22.15
1272,70.85
1273,47.02
1274,70.46
1275,37.35
1276,54.66
1277,95.47
1278,56.73
1279,12.05
1280,50.5
1281,88.47
1282,70.37
1283,65.51
1284,36.68
1285,14.24
1286,8.13
1287,94.49
1288,78.63
1289,62.68
1290,9.91
1291,17.53
1292,28.43
1293,7.21
1294,94.08
1295,82.86
1296,67.77
1297,70.4
1298,83.94
1299,31.09
1300,38.7
1301,97.94
1302,44.2
1303,56.48
1304,8.41
1305,46.71
1306,87.6
1307,48.53
1308,38.58
1309,23.17
1310,94.97
1311,12.89
1312,13.38
1313,95.09
1314,5.69
1315,61.81
1316,60.8
1317,13.63
1318,71.96
1319,93.35
1320,33.12
1321,19.16
1322,82.86
1323,55.69
1324,52.29
1325,89.12
1326,24.62
1327,52.42
1328,18.05
1329,18.92
1330,23.5
1331,7.26
1332,82.95
1333,49.51
1334,27.75
1335,41.82
1336,82.22
1337,12.4
1338,26.2
1339,0.51
1340,50.7
1341,64.37
1342,61.39
1343,43.4
1344,82.49
1345,68.7
1346,69.49
1347,58.6
1348,59.28
1349,35.69
1350,92.69
1351,29.88
1352,86.8
1353,25.25
1354,18.47
1355,44.27
1356,26.23
1357,83.42
1358,90.03
1359,61.07
1360,50.31
1361,36.12
1362,89.84
1363,50.4
1364,26.64
1365,3.14
1366,63.34
1367,42.09
1368,34.99
1369,34.32
1370,61.83
1371,97.58
1372,12.68
1373,84.46
1374,70.9
1375,30.02
1376,4.43
1377,10.96
1378,25.17
1379,74.88
1380,37.39
1381,83.46
1382,20.83
1383,49.57
1384,18.15
1385,77.69
1386,86.38
1387,28.04
1388,73.65
1389,68.01
1390,24.54
1391,2.99
1392,20.3
1393,96.03
1394,76.28
1395,31.31
1396,3.12
1397,51.61
1398,16.83
1399,69.1
1400,46.88
1401,30.32
1402,93.53
1403,64.11
1404,29.78
1405,57.74
1406,93.06
1407,70.87
1408,83.59
1409,0.79
1410,15.8
1411,97.48
1412,85.38
1413,44.23
1414,0.67
1415,99.31
1416,70.55
1417,16.9
1418,95.62
1419,9.39
1420,25.34
1421,87.98
1422,79.59
1423,88.75
1424,67.8
1425,44.16
1426,95.86
1427,40.59
1428,21.44
1429,57.78
1430,40.23
1431,2.41
1432,45.7
1433,85.99
1434,41.96
1435,66.75
1436,67.69
1437,95.83
1438,18.84
1439,77.74
1440,55.34
1441,92.15
1442,92.2
1443,83.7
1444,96.0
1445,81.29
1446,0.22
1447,75.48
1448,9.57
1449,94.0
1450,51.67
1451,80.85
1452,30.91
1453,50.31
1454,54.16
1455,8.54
1456,32.88
1457,58.57
1458,68.46
1459,79.6
1460,88.39
1461,81.82
1462,94.17
1463,59.41
1464,92.21
1465,50.53
1466,87.64
1467,1.98
1468,37.63
1469,40.98
1470,16.23
1471,33.18
1472,69.04
1473,91.55
1474,6.14
1475,34.27
1476,69.51
1477,30.47
1478,92.84
1479,65.9
1480,64.11
1481,35.11
1482,46.16
1483,38.24
1484,29.83
1485,96.25
1486,40.92
1487,69.2
1488,38.42
1489,52.0
1490,84.67
1491,12.69
1492,97.19
1493,77.86
1494,43.65
1495,13.44
1496,10.08
1497,69.16
1498,19.07
1499,13.05
1500,47.83
1501,88.86
1502,86.86
1503,10.53
1504,98.72
1505,11.43
1506,46.44
1507,39.69
1508,84.78
1509,63.19
1510,81.25
1511,16.76
1512,39.82
1513,54.07
1514,95.14
1515,58.36
1516,9.45
1517,73.42
1518,2.82
1519,24.81
1520,50.04
1521,94.52
1522,38.15
1523,57.67
1524,5.7
1525,83.29
1526,83.3
1527,73.8
1528,87.43
1529,25.61
1530,61.87
1531,40.03
1532,42.77
1533,32.61
1534,77.12
1535,61.59
1536,34.28
1537,10.46
1538,14.13
1539,63.88
1540,63.84
1541,80.12
1542,86.33
1543,72.08
1544,53.65
1545,24.88
1546,15.91
1547,39.24
1548,42.23
1549,54.91
1550,36.62
1551,52.91
1552,87.78
1553,71.56
1554,19.28
1555,27.15
1556,48.61
1557,15.81
1558,82.87
1559,93.79
1560,20.62
1561,8.58
1562,21.34
1563,45.7
1564,68.48
1565,66.19
1566,97.06
1567,39.74
1568,82.8
1569,82.08
1570,92.14
1571,46.32
1572,47.27
1573,30.75
1574,0.38
1575,39.03
1576,59.33
1577,72.38
1578,76.13
1579,71.07
1580,37.97
1581,53.54
1582,70.37
1583,53.88
1584,76.58
1585,32.89
1586,64.18
1587,90.68
1588,52.3
1589,77.64
1590,6.99
1591,74.14
1592,46.52
1593,40.82
1594,26.68
1595,96.68
1596,6.7
1597,45.42
1598,10.22
1599,53.66
1600,75.59
1601,76.43
1602,30.6
1603,62.97
1604,63.09
1605,33.03
1606,40.94
1607,71.57
1608,44.66
1609,55.64
1610,21.27
1611,62.57
1612,10.76
1613,58.75
1614,56.02
1615,30.7
1616,94.81
1617,26.46
1618,74.51
1619,79.09
1620,90.5
1621,31.56
1622,94.88
1623,80.75
1624,18.48
1625,45.29
1626,83.3
1627,17.47
1628,84.78
1629,67.45
1630,85.31
1631,96.02
1632,15.25
1633,39.01
1634,61.52
1635,54.2
1636,11.25
1637,35.44
1638,30.07
1639,6.92
1640,37.27
1641,90.31
1642,21.34
1643,81.43
1644,56.24
1645,95.93
1646,16.98
1647,78.47
1648,48.68
1649,56.86
1650,86.81
1651,86.51
1652,28.83
1653,66.62
1654,46.94
1655,48.73
1656,46.21
1657,12.98
1658,34.86
1659,2.82
1660,31.3
1661,21.93
1662,64.19
1663,63.56
1664,30.72
1665,77.54
1666,90.07
1667,48.32
1668,40.16
1669,66.52
1670,88.23
1671,44.85
1672,45.17
1673,88.0
1674,90.75
1675,39.12
1676,34.18
1677,61.92
1678,84.39
1679,92.83
1680,38.67
1681,59.83
1682,77.91
1683,75.82
1684,72.9
1685,13.14
1686,74.76
1687,6.15
1688,16.79
1689,23.68
1690,67.06
1691,82.2
1692,71.47
1693,14.42
1694,62.59
1695,57.81
1696,64.58
1697,83.27
1698,22.05
1699,4.18
1700,58.88
1701,29.27
1702,96.73
1703,85.12
1704,43.95
1705,33.66
1706,61.77
1707,12.27
1708,76.23
1709,16.51
1710,86.48
1711,74.9
1712,67.17
1713,40.38
1714,79.87
1715,94.25
1716,62.18
1717,14.93
1718,36.92
1719,45.73
1720,93.0
1721,88.27
1722,36.91
1723,22.71
1724,0.98
1725,63.86
1726,36.75
1727,97.87
1728,19.2
1729,74.9
1730,87.13
1731,12.52
1732,57.45
1733,17.37
1734,73.76
1735,13.49
1736,73.54
1737,98.83
1738,73.91
1739,52.89
1740,81.06
1741,33.1
1742,99.14
1743,23.64
1744,81.77
1745,36.1
1746,12.02
1747,47.5
1748,24.08
1749,45.32
1750,46.86
1751,70.87
1752,15.06
1753,91.99
1754,93.15
1755,29.51
1756,29.7
1757,81.13
1758,34.79
1759,2.7
1760,31.26
1761,78.56
1762,94.61
1763,26.57
1764,56.07
1765,37.99
1766,17.15
1767,24.56
1768,83.52
1769,6.64
1770,52.6
1771,32.53
1772,74.94
1773,23.18
1774,54.93
1775,15.22
1776,48.67
1777,57.98
1778,66.3
1779,69.26
1780,18.7
1781,53.19
1782,15.64
1783,19.14
1784,3.72
1785,65.89
1786,20.12
1787,1.19
1788,2.23
1789,88.37
1790,91.75
1791,65.95
1792,45.88
1793,75.5
1794,78.46
1795,35.33
1796,23.05
1797,81.62
1798,61.2
1799,47.25
1800,23.73
1801,58.43
1802,73.32
1803,76.41
1804,51.74
1805,14.12
1806,0.86
1807,67.58
1808,36.73
1809,47.91
1810,45.75
1811,48.74
1812,6.2
1813,19.24
1814,81.25
1815,61.89
1816,75.75
1817,50.86
1818,54.18
1819,92.84
1820,14.27
1821,24.65
1822,48.19
1823,13.44
1824,47.34
1825,92.57
1826,91.49
1827,53.28
1828,16.85
1829,25.55
1830,89.4
1831,25.56
1832,66.48
1833,46.09
1834,22.71
1835,54.54
1836,89.9
1837,21.44
1838,22.8
1839,23.96
1840,98.13
1841,43.44
1842,73.06
1843,95.49
1844,93.74
1845,44.88
1846,88.53
1847,34.57
1848,1.43
1849,84.41
1850,0.91
1851,68.88
1852,8.78
1853,98.64
1854,83.25
1855,65.59
1856,92.33
1857,37.32
1858,77.18
1859,79.46
1860,62.79
1861,36.95
1862,95.75
1863,52.28
1864,9.95
1865,30.47
1866,34.99
1867,20.16
1868,71.5
1869,5.4
1870,19.09
1871,32.07
1872,66.92
1873,41.34
1874,82.51
1875,62.18
1876,22.48
1877,72.91
1878,89.79
1879,77.0
1880,6.07
1881,7.96
1882,42.83
1883,27.15
1884,5.06
1885,65.45
1886,30.19
1887,34.32
1888,18.46
1889,27.34
1890,16.33
1891,73.3
1892,60.1
1893,92.02
1894,28.62
1895,1.83
1896,50.65
1897,39.04
1898,37.87
1899,83.62
1900,86.31
1901,18.06
1902,99.98
1903,24.34
1904,11.46
1905,51.46
1906,28.18
1907,77.27
1908,37.59
1909,62.4
1910,11.51
1911,49.21
1912,66.63
1913,67.89
1914,99.6
1915,23.23
1916,68.11
1917,22.23
1918,22.73
1919,99.17
1920,25.9
1921,2.96
1922,53.81
1923,5.97
1924,90.84
1925,63.35
1926,88.11
1927,34.49
1928,64.56
1929,51.52
1930,55.41
1931,71.38
1932,19.82
1933,31.12
1934,42.84
1935,58.91
1936,48.93
1937,46.1
1938,79.66
1939,70.43
1940,28.05
1941,91.83
1942,84.63
1943,19.77
1944,73.93
1945,66.12
1946,68.0
1947,96.98
1948,60.7
1949,46.25
1950,94.33
1951,75.84
1952,51.77
1953,48.0
1954,39.89
1955,67.81
1956,60.42
1957,76.69
1958,41.13
1959,60.82
1960,54.88
1961,11.93
1962,27.61
1963,7.48
1964,29.58
1965,96.16
1966,79.56
1967,72.41
1968,62.95
1969,0.95
1970,93.78
1971,4.61
1972,39.8
1973,29.17
1974,68.24
1975,36.95
1976,48.06
1977,61.92
1978,54.22
1979,7.98
1980,63.15
1981,21.7
1982,34.61
1983,84.07
1984,57.67
1985,75.19
1986,84.8
1987,68.8
1988,24.26
1989,76.07
1990,11.08
1991,53.95
1992,54.64
1993,48.69
1994,17.71
1995,28.37
1996,91.3
1997,51.31
1998,50.22
1999,48.3
2000,48.57
2001,40.52
2002,21.14
2003,17.55
2004,46.55
2005,68.15
2006,37.59
2007,91.38
2008,95.28
2009,51.38
2010,13.19
2011,89.31
2012,37.8
2013,59.53
2014,55.07
2015,86.59
2016,74.22
2017,46.71
2018,38.59
2019,18.08
2020,8.42
2021,1.29
2022,24.51
2023,76.38
2024,49.55
2025,95.56
2026,73.05
2027,40.05
2028,94.02
2029,0.58
2030,10.62
2031,43.87
2032,43.02
2033,24.03
2034,85.3
2035,30.44
2036,85.4
2037,77.74
2038,10.55
2039,67.51
2040,38.73
2041,73.75
2042,56.39
2043,45.62
2044,1.92
2045,19.52
2046,91.18
2047,34.95
2048,86.79
2049,80.16
2050,20.02
2051,83.08
2052,28.43
2053,0.47
2054,99.01
2055,85.52
2056,14.2
2057,86.13
2058,96.83
2059,87.38
2060,34.2
2061,95.35
2062,68.26
2063,3.09
2064,50.1
2065,91.47
2066,63.99
2067,60.85
2068,95.61
2069,54.5
2070,54.2
2071,35.1
2072,27.5
2073,26.22
2074,95.98
2075,15.49
2076,29.48
2077,77.57
2078,14.29
2079,39.88
2080,23.83
2081,91.97
2082,23.81
2083,30.27
2084,64.79
2085,87.42
2086,93.28
2087,21.44
2088,62.9
2089,18.17
2090,96.47
2091,68.14
2092,86.44
2093,69.21
2094,40.94
2095,28.44
2096,49.15
2097,22.84
2098,91.28
2099,16.35
2100,90.57
2101,46.2
2102,5.0
2103,67.28
2104,41.09
2105,30.52
2106,13.69
2107,48.98
2108,86.61
2109,84.39
2110,7.85
2111,41.91
2112,54.54
2113,86.27
2114,40.47
2115,60.33
2116,41.26
2117,4.36
